Update Date,Yr,Mnth,Inflation Value,YoY Value,MoM Value,3 Month Trend
2026-02-02,1914,1,6.0,,,
2026-02-02,1914,2,6.0,,0.0,
2026-02-02,1914,3,6.0,,0.0,
2026-02-02,1914,4,6.0,,0.0,
2026-02-02,1914,5,5.9,,-1.6666666666666607,
2026-02-02,1914,6,6.0,,1.6949152542372818,
2026-02-02,1914,7,5.9,,-1.6666666666666607,
2026-02-02,1914,8,6.0,,1.6949152542372818,
2026-02-02,1914,9,6.0,,0.0,
2026-02-02,1914,10,6.1,,1.6666666666666607,
2026-02-02,1914,11,6.1,,0.0,
2026-02-02,1914,12,6.1,,0.0,
2026-02-02,1915,1,6.1,1.6666666666666607,0.0,
2026-02-02,1915,2,6.1,1.6666666666666607,0.0,
2026-02-02,1915,3,6.1,1.6666666666666607,0.0,1.6666666666666607
2026-02-02,1915,4,6.1,1.6666666666666607,0.0,1.6666666666666607
2026-02-02,1915,5,6.1,3.3898305084745637,0.0,2.2410546139359617
2026-02-02,1915,6,6.1,1.6666666666666607,0.0,2.2410546139359617
2026-02-02,1915,7,6.1,3.3898305084745637,0.0,2.8154425612052627
2026-02-02,1915,8,6.1,1.6666666666666607,0.0,2.2410546139359617
2026-02-02,1915,9,6.1,1.6666666666666607,0.0,2.2410546139359617
2026-02-02,1915,10,6.1,0.0,0.0,1.1111111111111072
2026-02-02,1915,11,6.3,3.2786885245901667,3.2786885245901667,1.6484517304189426
2026-02-02,1915,12,6.3,3.2786885245901667,0.0,2.185792349726778
2026-02-02,1916,1,6.4,4.918032786885258,1.5873015873015959,3.8251366120218635
2026-02-02,1916,2,6.5,6.557377049180333,1.5624999999999944,4.918032786885253
2026-02-02,1916,3,6.5,6.557377049180333,0.0,6.010928961748642
2026-02-02,1916,4,6.5,6.557377049180333,0.0,6.557377049180333
2026-02-02,1916,5,6.5,6.557377049180333,0.0,6.557377049180333
2026-02-02,1916,6,6.6,8.196721311475411,1.538461538461533,7.103825136612026
2026-02-02,1916,7,6.6,8.196721311475411,0.0,7.650273224043718
2026-02-02,1916,8,6.6,8.196721311475411,0.0,8.196721311475411
2026-02-02,1916,9,6.8,11.475409836065577,3.030303030303033,9.289617486338798
2026-02-02,1916,10,6.9,13.114754098360667,1.4705882352941255,10.928961748633887
2026-02-02,1916,11,7.1,12.698412698412694,2.898550724637671,12.429525544279647
2026-02-02,1916,12,7.2,14.28571428571429,1.4084507042253596,13.36629369416255
2026-02-02,1917,1,7.4,15.625,2.77777777777778,14.203042328042327
2026-02-02,1917,2,7.4,13.846153846153852,0.0,14.585622710622715
2026-02-02,1917,3,7.6,16.92307692307692,2.7027027027026933,15.464743589743591
2026-02-02,1917,4,7.6,16.92307692307692,0.0,15.897435897435898
2026-02-02,1917,5,7.9,21.538461538461544,3.947368421052641,18.46153846153846
2026-02-02,1917,6,8.0,21.212121212121218,1.265822784810122,19.891219891219894
2026-02-02,1917,7,8.0,21.212121212121218,0.0,21.320901320901328
2026-02-02,1917,8,8.0,21.212121212121218,0.0,21.212121212121218
2026-02-02,1917,9,8.0,17.647058823529417,0.0,20.02376708259062
2026-02-02,1917,10,8.2,18.84057971014491,2.499999999999991,19.233253248598515
2026-02-02,1917,11,8.2,15.492957746478869,0.0,17.32686542671773
2026-02-02,1917,12,8.3,15.277777777777784,1.2195121951219685,16.537105078133852
2026-02-02,1918,1,8.4,13.513513513513512,1.2048192771084292,14.761416345923388
2026-02-02,1918,2,8.5,14.86486486486486,1.1904761904761862,14.552052052052053
2026-02-02,1918,3,8.6,13.157894736842104,1.17647058823529,13.845424371740158
2026-02-02,1918,4,8.6,13.157894736842104,0.0,13.726884779516356
2026-02-02,1918,5,8.7,10.126582278481,1.1627906976744147,12.147457250721736
2026-02-02,1918,6,8.8,10.000000000000009,1.1494252873563382,11.094825671774371
2026-02-02,1918,7,8.9,11.250000000000004,1.1363636363636322,10.458860759493671
2026-02-02,1918,8,9.2,14.999999999999991,3.370786516853921,12.083333333333336
2026-02-02,1918,9,9.2,14.999999999999991,0.0,13.749999999999995
2026-02-02,1918,10,9.3,13.41463414634148,1.086956521739146,14.471544715447154
2026-02-02,1918,11,9.4,14.634146341463428,1.0752688172042972,14.349593495934966
2026-02-02,1918,12,9.4,13.253012048192767,0.0,13.767264178665892
2026-02-02,1919,1,9.5,13.09523809523809,1.0638297872340388,13.660798828298093
2026-02-02,1919,2,9.4,10.58823529411765,-1.0526315789473648,12.312161812516168
2026-02-02,1919,3,9.4,9.302325581395356,0.0,10.9952663235837
2026-02-02,1919,4,9.4,9.302325581395356,0.0,9.730962152302787
2026-02-02,1919,5,9.7,11.49425287356322,3.1914893617021165,10.032968012117976
2026-02-02,1919,6,9.7,10.22727272727271,0.0,10.34128372741043
2026-02-02,1919,7,9.8,10.112359550561802,1.0309278350515612,10.61129505046591
2026-02-02,1919,8,10.0,8.695652173913052,2.0408163265306047,9.678428150582521
2026-02-02,1919,9,10.0,8.695652173913052,0.0,9.167887966129301
